date,developerResponse,review,rating,isEdited,title,userName
2024-01-02 11:25:41,"{'id': 43312687, 'body': 'Hi there. Deposit and withdrawal options vary according to regions and currencies. Our team is also working on developing alternative methods. To stay updated on future developments, please continue to follow our announcements! In the meantime, you can utilise available alternative methods by checking here: https://www.binance.com/en/fiat/deposit/ If you require assistance with any of our services, feel free to reach out to our chat support at: https://www.binance.com/en/chat | TS\n', 'modified': '2024-04-16T23:13:56Z'}","You should have INR deposit and withdrawl support after removal of wazirx, p2p is a difficult option and prone to scams",4,False,No INR deposit support,kmandar
2021-11-17 05:48:50,,"dont use this app they take the money from us then they will say us to send the screenshot after sending screenshot 
they will see that they got money after that they are not replying me and time is expired and my order is cancelled
especially for indians dont use it",1,False,ORDER IS CANCELLED BUT THEY GOT MONEY,strawberryangel1409
2021-09-08 06:34:23,,"I don’t know why there are so many positive reviews but I faced many loopholes.  The p2p system is not safe.  Many merchants take a lot of time and do fraud appeal also.   The time for transaction should be limited to max 30 mins

5 hours is very long time",1,False,Worst system,soni41
2022-02-07 10:02:36,,How long do we have to wait for iPad version of Binance..?,5,False,Ipad compatibility,dshsh777
2022-01-29 07:58:19,"{'id': 37367658, 'body': ""Hey there Bharat! Thank you for your feedback and suggestion. We always appreciate and value our customer's ideas, recommendations and feedback. We would be more than happy to hear more from you so please share your feedback here https://www.binance.com/en/my/user-support/feedback/entry. Our team will review and consider them. Thank you. ^AE"", 'modified': '2023-06-27T23:32:33Z'}",Binance I want to need iPad Pro version it’s heavily required for iPad Pro user,5,False,Want iPad Pro version,BharatBSharma
2023-02-01 01:22:48,"{'id': 37705009, 'body': 'Hi there, we appreciate your feedback on our products and features, as your input is essential for our commitment to improving user experience on the platform. Your comments have been forwarded to the relevant department for consideration. We welcome any further feedback or suggestions, which can be submitted via this link: https://binance.com/en/my/user-support/feedback/entry. If you need any additional assistance, please feel free to contact us at http://binance.com/en/chat. Thank you! ~MH', 'modified': '2023-07-17T01:23:11Z'}",Need 1h% or 15m% changes and always on display feature,4,False,Feedback,k7_Nandhu
2021-10-11 17:18:55,"{'id': 42870870, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-27T16:07:24Z'}",After the update the app is glitched cant zoom in and out the chart properly cant even draw trend lines properly,3,False,Update review,soham67
2021-07-18 18:06:45,"{'id': 24102999, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks\n"", 'modified': '2021-07-24T10:52:52Z'}","Whenever you go to open a position in futures , they open it just a few cents before liquidation ... plus when you close your position half of your money gets deducted for god knows what reason . Don’t ever use binance",1,False,Futures trading,Havish Asrani
2024-03-10 07:46:39,,Plz not band in India,5,False,Good (many thing of future available here,tannnnn nnnnnnwweerttuhhh
2021-12-04 03:40:23,"{'id': 42742038, 'body': ""Hi, we've launched a number of updates and are keen to learn your newest perspective! If you have been happy with Binance and its facilities lately, a 5-star rating would be greatly valued. For any support you may need with our features, our chat support is readily available 24/7 at this link: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-21T17:25:24Z'}","There is a bitcoin price issue on Binance future. Price not showing properly it’s almost 500$ to 1000$ difference and this is not at all good in future trade. 
Please fix this problem asap.",1,False,Price issue after latest update,jazzy007n
2023-01-07 19:11:57,,"Liquidity is high as compared to other crypto exchanges, ultimate user experience for trading futures and Spot as well",5,False,Binance is the best exchange to trade,Yusufzebaata
2022-09-19 06:52:27,"{'id': 32667082, 'body': 'Hi, we do value your feedback and improve our app with it. Please go ahead and share your experiences with the Binance app from here: https://www.binance.com/en/my/user-support/feedback/entry Our team would be more than happy to review them. | TS ', 'modified': '2022-10-19T11:27:44Z'}","Hi binance team 
Binance app is slow after the recent update 
Can you give us the update and fix it 
Thanks",3,False,App ui is slow now,Shakdha
2021-05-14 21:02:16,,"Worst app, when I was buying it was so easy and now when I am trying to withdraw the money it lags too much and are now allowing me to withdraw in my bank stating due to terms and conditions you can’t. Don’t recommend",1,False,Unable to withdraw,sumiwin
2021-04-28 12:30:49,,Have been trying to complete my facial verification. It’s been 5 days and I still can’t complete it. You don’t even get to know why that verification failed. Skip this app. There are better alternatives available,1,False,Not worth installing,TheRealDc31
2023-07-31 06:29:21,"{'id': 38028002, 'body': 'Hi there, security is one of our priorities at Binance! On the other hand, if you can reach out to one of our specialists here, we would like to delve into your situation to see how we can help you: https://www.binance.com/en/chat. In the meantime, you may check our articles related to P2P Security: https://www.binance.com/en/support/faq/buy-crypto-fiat-p2p?c=66&navId=66#67-71 | TS\n', 'modified': '2023-08-01T15:41:29Z'}","Please take care of P2P scammers guys please 
I lost my lots of money and had a police case also plz take action against it",4,False,P2P,Kuch naii hain nickname
2021-05-02 07:36:35,,"Gr8 app , i congratulate to team binance , Very handy to use and very informative , loving it",5,False,Very handy to use,Alok Pawar
2022-07-29 10:17:08,"{'id': 31825393, 'body': 'Hello there! Thanks for your review. Please update your Binance app for the latest version. If that doesn’t help, let’s talk here http://binance.com/en/chat ^ ', 'modified': '2022-09-05T02:45:06Z'}","After recent updates, I’m not able to zoom out futures chart as it keeps refreshing without letting me properly zoom out the chart. Needs immediate fixing!",2,False,NEW UPDATE IS QUITE ANNOYING,waqsi2023
2021-03-01 06:00:43,,Is there a view to check how much money was invested and what is the current growth on that.,5,False,Query,justfeedback2
2023-01-04 10:12:07,"{'id': 33528945, 'body': 'Hello there! If you already contacted us via chat, you may provide us the Case ID of your chat, so we will be able to investigate your issue.\n', 'modified': '2022-12-05T06:18:03Z'}","They suspended my withdrawal and saying to wait 30 days, I had huge balance I don’t know how to fix it, but I will try to go in Binance headquarters and take my money I will do police case everything, one of wrost exchange scam report it please everyone",1,True,Binance scam,Rashid1023v
2022-01-18 11:48:22,"{'id': 42768542, 'body': ""Hi, we've implemented many updates and would like to get your updated opinion! If you enjoy using Binance recently and its features, we would appreciate a 5-star rating. If you need any assistance with our services, kindly note that our chat support is available 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-22T17:39:22Z'}",I have been trying to verify my account since 3 weeks and it always fails at the last step at the PhotoTAN confirmation for account verification. Customer service is just pathetic.,1,False,PhotoTAN confirmation doesn’t work,Raja_26
